PERMNO;HdrCUSIP;Ticker;PERMCO;DlyCalDt;DlyRet
14542;02079K10;GOOG;45483;16-10-2020;0.008902
14542;02079K10;GOOG;45483;19-10-2020;-0.024412
14542;02079K10;GOOG;45483;20-10-2020;0.013893
14542;02079K10;GOOG;45483;21-10-2020;0.024024
14542;02079K10;GOOG;45483;22-10-2020;0.01382
14542;02079K10;GOOG;45483;23-10-2020;0.015891
14542;02079K10;GOOG;45483;26-10-2020;-0.030804
14542;02079K10;GOOG;45483;27-10-2020;0.008683
14542;02079K10;GOOG;45483;28-10-2020;-0.05463
14542;02079K10;GOOG;45483;29-10-2020;0.033377
14542;02079K10;GOOG;45483;30-10-2020;0.034309
14542;02079K10;GOOG;45483;2-11-2020;0.003097
14542;02079K10;GOOG;45483;3-11-2020;0.014871
14542;02079K10;GOOG;45483;4-11-2020;0.059944
14542;02079K10;GOOG;45483;5-11-2020;0.008141
14542;02079K10;GOOG;45483;6-11-2020;-0.000919
14542;02079K10;GOOG;45483;9-11-2020;0.00071
14542;02079K10;GOOG;45483;10-11-2020;-0.012825
14542;02079K10;GOOG;45483;11-11-2020;0.007079
14542;02079K10;GOOG;45483;12-11-2020;-0.001637
14542;02079K10;GOOG;45483;13-11-2020;0.015533
14542;02079K10;GOOG;45483;16-11-2020;0.002454
14542;02079K10;GOOG;45483;17-11-2020;-0.006304
14542;02079K10;GOOG;45483;18-11-2020;-0.013202
14542;02079K10;GOOG;45483;19-11-2020;0.009812
14542;02079K10;GOOG;45483;20-11-2020;-0.012319
14542;02079K10;GOOG;45483;23-11-2020;-0.004207
14542;02079K10;GOOG;45483;24-11-2020;0.01961
14542;02079K10;GOOG;45483;25-11-2020;0.001442
14542;02079K10;GOOG;45483;27-11-2020;0.012284
14542;02079K10;GOOG;45483;30-11-2020;-0.018096
14542;02079K10;GOOG;45483;1-12-2020;0.021218
14542;02079K10;GOOG;45483;2-12-2020;0.016601
14542;02079K10;GOOG;45483;3-12-2020;-0.000646
14542;02079K10;GOOG;45483;4-12-2020;0.000668
14542;02079K10;GOOG;45483;7-12-2020;-0.004655
14542;02079K10;GOOG;45483;8-12-2020;-0.000511
14542;02079K10;GOOG;45483;9-12-2020;-0.018927
14542;02079K10;GOOG;45483;10-12-2020;-0.004932
14542;02079K10;GOOG;45483;11-12-2020;0.003627
14542;02079K10;GOOG;45483;14-12-2020;-0.012185
14542;02079K10;GOOG;45483;15-12-2020;0.004381
14542;02079K10;GOOG;45483;16-12-2020;-0.002698
14542;02079K10;GOOG;45483;17-12-2020;-0.008565
14542;02079K10;GOOG;45483;18-12-2020;-0.009663
14542;02079K10;GOOG;45483;21-12-2020;0.00483
14542;02079K10;GOOG;45483;22-12-2020;-0.009124
14542;02079K10;GOOG;45483;23-12-2020;0.005152
14542;02079K10;GOOG;45483;24-12-2020;0.003735
14542;02079K10;GOOG;45483;28-12-2020;0.021416
14542;02079K10;GOOG;45483;29-12-2020;-0.00978
14542;02079K10;GOOG;45483;30-12-2020;-0.010917
14542;02079K10;GOOG;45483;31-12-2020;0.007105
14542;02079K10;GOOG;45483;4-1-2021;-0.013494
14542;02079K10;GOOG;45483;5-1-2021;0.007337
14542;02079K10;GOOG;45483;6-1-2021;-0.003234
14542;02079K10;GOOG;45483;7-1-2021;0.029943
14542;02079K10;GOOG;45483;8-1-2021;0.011168
14542;02079K10;GOOG;45483;11-1-2021;-0.022405
14542;02079K10;GOOG;45483;12-1-2021;-0.011417
14542;02079K10;GOOG;45483;13-1-2021;0.004495
14542;02079K10;GOOG;45483;14-1-2021;-0.008105
14542;02079K10;GOOG;45483;15-1-2021;-0.002293
14542;02079K10;GOOG;45483;19-1-2021;0.031488
14542;02079K10;GOOG;45483;20-1-2021;0.053628
14542;02079K10;GOOG;45483;21-1-2021;0.002305
14542;02079K10;GOOG;45483;22-1-2021;0.005182
14542;02079K10;GOOG;45483;25-1-2021;-0.000868
14542;02079K10;GOOG;45483;26-1-2021;0.009392
14542;02079K10;GOOG;45483;27-1-2021;-0.045091
14542;02079K10;GOOG;45483;28-1-2021;0.017654
14542;02079K10;GOOG;45483;29-1-2021;-0.01469
14542;02079K10;GOOG;45483;1-2-2021;0.03574
14542;02079K10;GOOG;45483;2-2-2021;0.013759
14542;02079K10;GOOG;45483;3-2-2021;0.073961
14542;02079K10;GOOG;45483;4-2-2021;-0.00372
14542;02079K10;GOOG;45483;5-2-2021;0.017276
14542;02079K10;GOOG;45483;8-2-2021;-0.002426
14542;02079K10;GOOG;45483;9-2-2021;-0.004491
14542;02079K10;GOOG;45483;10-2-2021;0.005697
14542;02079K10;GOOG;45483;11-2-2021;0.000243
14542;02079K10;GOOG;45483;12-2-2021;0.003922
14542;02079K10;GOOG;45483;16-2-2021;0.008455
14542;02079K10;GOOG;45483;17-2-2021;0.003021
14542;02079K10;GOOG;45483;18-2-2021;-0.00522
14542;02079K10;GOOG;45483;19-2-2021;-0.007585
14542;02079K10;GOOG;45483;22-2-2021;-0.017257
14542;02079K10;GOOG;45483;23-2-2021;0.002896
14542;02079K10;GOOG;45483;24-2-2021;0.011739
14542;02079K10;GOOG;45483;25-2-2021;-0.030456
14542;02079K10;GOOG;45483;26-2-2021;0.002708
14542;02079K10;GOOG;45483;1-3-2021;0.021921
14542;02079K10;GOOG;45483;2-3-2021;-0.002724
14542;02079K10;GOOG;45483;3-3-2021;-0.023668
14542;02079K10;GOOG;45483;4-3-2021;0.011043
14542;02079K10;GOOG;45483;5-3-2021;0.029013
14542;02079K10;GOOG;45483;8-3-2021;-0.040013
14542;02079K10;GOOG;45483;9-3-2021;0.014095
14542;02079K10;GOOG;45483;10-3-2021;0.001135
14542;02079K10;GOOG;45483;11-3-2021;0.02907
14542;02079K10;GOOG;45483;12-3-2021;-0.024991
14542;02079K10;GOOG;45483;15-3-2021;0.002216
14542;02079K10;GOOG;45483;16-3-2021;0.012596
14542;02079K10;GOOG;45483;17-3-2021;-0.000688
14542;02079K10;GOOG;45483;18-3-2021;-0.026235
14542;02079K10;GOOG;45483;19-3-2021;0.003428
14542;02079K10;GOOG;45483;22-3-2021;-0.002256
14542;02079K10;GOOG;45483;23-3-2021;0.007049
14542;02079K10;GOOG;45483;24-3-2021;-0.003848
14542;02079K10;GOOG;45483;25-3-2021;-0.000342
14542;02079K10;GOOG;45483;26-3-2021;-0.004309
14542;02079K10;GOOG;45483;29-3-2021;0.010022
14542;02079K10;GOOG;45483;30-3-2021;-0.000199
14542;02079K10;GOOG;45483;31-3-2021;0.006368
14542;02079K10;GOOG;45483;1-4-2021;0.033413
14542;02079K10;GOOG;45483;5-4-2021;0.041071
14542;02079K10;GOOG;45483;6-4-2021;-0.000359
14542;02079K10;GOOG;45483;7-4-2021;0.011206
14542;02079K10;GOOG;45483;8-4-2021;0.007005
14542;02079K10;GOOG;45483;9-4-2021;0.009023
14542;02079K10;GOOG;45483;12-4-2021;-0.013601
14542;02079K10;GOOG;45483;13-4-2021;0.005535
14542;02079K10;GOOG;45483;14-4-2021;-0.005482
14542;02079K10;GOOG;45483;15-4-2021;0.018547
14542;02079K10;GOOG;45483;16-4-2021;0.000479
14542;02079K10;GOOG;45483;19-4-2021;0.002019
14542;02079K10;GOOG;45483;20-4-2021;-0.003809
14542;02079K10;GOOG;45483;21-4-2021;-0.000148
14542;02079K10;GOOG;45483;22-4-2021;-0.011063
14542;02079K10;GOOG;45483;23-4-2021;0.020891
14542;02079K10;GOOG;45483;26-4-2021;0.004941
14542;02079K10;GOOG;45483;27-4-2021;-0.008432
14542;02079K10;GOOG;45483;28-4-2021;0.03155
14542;02079K10;GOOG;45483;29-4-2021;0.021001
14542;02079K10;GOOG;45483;30-4-2021;-0.008136
14542;02079K10;GOOG;45483;3-5-2021;-0.006203
14542;02079K10;GOOG;45483;4-5-2021;-0.017084
14542;02079K10;GOOG;45483;5-5-2021;0.001058
14542;02079K10;GOOG;45483;6-5-2021;0.010442
14542;02079K10;GOOG;45483;7-5-2021;0.007282
14542;02079K10;GOOG;45483;10-5-2021;-0.023775
14542;02079K10;GOOG;45483;11-5-2021;-0.01405
14542;02079K10;GOOG;45483;12-5-2021;-0.030181
14542;02079K10;GOOG;45483;13-5-2021;0.010223
14542;02079K10;GOOG;45483;14-5-2021;0.023957
14542;02079K10;GOOG;45483;17-5-2021;0.002267
14542;02079K10;GOOG;45483;18-5-2021;-0.007745
14542;02079K10;GOOG;45483;19-5-2021;0.002292
14542;02079K10;GOOG;45483;20-5-2021;0.020522
14542;02079K10;GOOG;45483;21-5-2021;-0.004665
14542;02079K10;GOOG;45483;24-5-2021;0.026255
14542;02079K10;GOOG;45483;25-5-2021;0.000997
14542;02079K10;GOOG;45483;26-5-2021;0.010153
14542;02079K10;GOOG;45483;27-5-2021;-0.012747
14542;02079K10;GOOG;45483;28-5-2021;0.003767
14542;02079K10;GOOG;45483;1-6-2021;0.007568
14542;02079K10;GOOG;45483;2-6-2021;-0.003511
14542;02079K10;GOOG;45483;3-6-2021;-0.006885
14542;02079K10;GOOG;45483;4-6-2021;0.019608
14542;02079K10;GOOG;45483;7-6-2021;0.005845
14542;02079K10;GOOG;45483;8-6-2021;0.006796
14542;02079K10;GOOG;45483;9-6-2021;0.003444
14542;02079K10;GOOG;45483;10-6-2021;0.012122
14542;02079K10;GOOG;45483;11-6-2021;-0.003042
14542;02079K10;GOOG;45483;14-6-2021;0.005215
14542;02079K10;GOOG;45483;15-6-2021;-0.002525
14542;02079K10;GOOG;45483;16-6-2021;-0.00267
14542;02079K10;GOOG;45483;17-6-2021;0.005366
14542;02079K10;GOOG;45483;18-6-2021;-0.006358
14542;02079K10;GOOG;45483;21-6-2021;0.007068
14542;02079K10;GOOG;45483;22-6-2021;0.004306
14542;02079K10;GOOG;45483;23-6-2021;-0.004236
14542;02079K10;GOOG;45483;24-6-2021;0.006488
14542;02079K10;GOOG;45483;25-6-2021;-0.002255
14542;02079K10;GOOG;45483;28-6-2021;-0.001382
14542;02079K10;GOOG;45483;29-6-2021;-0.006316
14542;02079K10;GOOG;45483;30-6-2021;-0.005575
14542;02079K10;GOOG;45483;1-7-2021;0.008399
14542;02079K10;GOOG;45483;2-7-2021;0.0186
14542;02079K10;GOOG;45483;6-7-2021;0.008173
14542;02079K10;GOOG;45483;7-7-2021;0.002362
14542;02079K10;GOOG;45483;8-7-2021;-0.006923
14542;02079K10;GOOG;45483;9-7-2021;0.003077
14542;02079K10;GOOG;45483;12-7-2021;0.007637
14542;02079K10;GOOG;45483;13-7-2021;0.003297
14542;02079K10;GOOG;45483;14-7-2021;0.008306
14542;02079K10;GOOG;45483;15-7-2021;-0.006178
14542;02079K10;GOOG;45483;16-7-2021;0.004411
14542;02079K10;GOOG;45483;19-7-2021;-0.019656
14542;02079K10;GOOG;45483;20-7-2021;0.014294
14542;02079K10;GOOG;45483;21-7-2021;0.011434
14542;02079K10;GOOG;45483;22-7-2021;0.00549
14542;02079K10;GOOG;45483;23-7-2021;0.033657
14542;02079K10;GOOG;45483;26-7-2021;0.013268
14542;02079K10;GOOG;45483;27-7-2021;-0.020395
14542;02079K10;GOOG;45483;28-7-2021;-0.003034
14542;02079K10;GOOG;45483;29-7-2021;0.001166
14542;02079K10;GOOG;45483;30-7-2021;-0.009664
14542;02079K10;GOOG;45483;2-8-2021;0.005683
14542;02079K10;GOOG;45483;3-8-2021;0.002136
14542;02079K10;GOOG;45483;4-8-2021;-0.001845
14542;02079K10;GOOG;45483;5-8-2021;0.006701
14542;02079K10;GOOG;45483;6-8-2021;0.000701
14542;02079K10;GOOG;45483;9-8-2021;0.007049
14542;02079K10;GOOG;45483;10-8-2021;0.000685
14542;02079K10;GOOG;45483;11-8-2021;-0.002947
14542;02079K10;GOOG;45483;12-8-2021;0.005084
14542;02079K10;GOOG;45483;13-8-2021;0.000119
14542;02079K10;GOOG;45483;16-8-2021;0.003685
14542;02079K10;GOOG;45483;17-8-2021;-0.011629
14542;02079K10;GOOG;45483;18-8-2021;-0.00532
14542;02079K10;GOOG;45483;19-8-2021;0.002515
14542;02079K10;GOOG;45483;20-8-2021;0.011127
14542;02079K10;GOOG;45483;23-8-2021;0.019233
14542;02079K10;GOOG;45483;24-8-2021;0.009206
14542;02079K10;GOOG;45483;25-8-2021;0.003873
14542;02079K10;GOOG;45483;26-8-2021;-0.005785
14542;02079K10;GOOG;45483;27-8-2021;0.01708
14542;02079K10;GOOG;45483;30-8-2021;0.006358
14542;02079K10;GOOG;45483;31-8-2021;-0.000052
14542;02079K10;GOOG;45483;1-9-2021;0.002612
14542;02079K10;GOOG;45483;2-9-2021;-0.011128
14542;02079K10;GOOG;45483;3-9-2021;0.003855
14542;02079K10;GOOG;45483;7-9-2021;0.005139
14542;02079K10;GOOG;45483;8-9-2021;-0.004367
14542;02079K10;GOOG;45483;9-9-2021;0.000207
14542;02079K10;GOOG;45483;10-9-2021;-0.02065
14542;02079K10;GOOG;45483;13-9-2021;0.010879
14542;02079K10;GOOG;45483;14-9-2021;-0.000411
14542;02079K10;GOOG;45483;15-9-2021;0.012552
14542;02079K10;GOOG;45483;16-9-2021;-0.005733
14542;02079K10;GOOG;45483;17-9-2021;-0.020156
14542;02079K10;GOOG;45483;20-9-2021;-0.017294
14542;02079K10;GOOG;45483;21-9-2021;0.004528
14542;02079K10;GOOG;45483;22-9-2021;0.009252
14542;02079K10;GOOG;45483;23-9-2021;0.006301
14542;02079K10;GOOG;45483;24-9-2021;0.005687
14542;02079K10;GOOG;45483;27-9-2021;-0.007936
14542;02079K10;GOOG;45483;28-9-2021;-0.037576
14542;02079K10;GOOG;45483;29-9-2021;-0.012211
14542;02079K10;GOOG;45483;30-9-2021;-0.009333
14542;02079K10;GOOG;45483;1-10-2021;0.02399
14542;02079K10;GOOG;45483;4-10-2021;-0.019767
14542;02079K10;GOOG;45483;5-10-2021;0.018032
14542;02079K10;GOOG;45483;6-10-2021;0.008643
14542;02079K10;GOOG;45483;7-10-2021;0.013334
14542;02079K10;GOOG;45483;8-10-2021;0.006254
14542;02079K10;GOOG;45483;11-10-2021;-0.008629
14542;02079K10;GOOG;45483;12-10-2021;-0.015373
14542;02079K10;GOOG;45483;13-10-2021;0.008682
14542;02079K10;GOOG;45483;14-10-2021;0.025468
14542;02079K10;GOOG;45483;15-10-2021;0.00186
14542;02079K10;GOOG;45483;18-10-2021;0.009074
14542;02079K10;GOOG;45483;19-10-2021;0.006026
14542;02079K10;GOOG;45483;20-10-2021;-0.009783
14542;02079K10;GOOG;45483;21-10-2021;0.002566
14542;02079K10;GOOG;45483;22-10-2021;-0.029104
14542;02079K10;GOOG;45483;25-10-2021;0.001068
14542;02079K10;GOOG;45483;26-10-2021;0.006478
14542;02079K10;GOOG;45483;27-10-2021;0.048367
14542;02079K10;GOOG;45483;28-10-2021;-0.002039
14542;02079K10;GOOG;45483;29-10-2021;0.014655
14542;02079K10;GOOG;45483;1-11-2021;-0.030326
14542;02079K10;GOOG;45483;2-11-2021;0.01453
14542;02079K10;GOOG;45483;3-11-2021;0.006355
14542;02079K10;GOOG;45483;4-11-2021;0.012896
14542;02079K10;GOOG;45483;5-11-2021;0.003753
14542;02079K10;GOOG;45483;8-11-2021;0.00074
14542;02079K10;GOOG;45483;9-11-2021;-0.00069
14542;02079K10;GOOG;45483;10-11-2021;-0.017571
14542;02079K10;GOOG;45483;11-11-2021;0.000832
14542;02079K10;GOOG;45483;12-11-2021;0.019745
14542;02079K10;GOOG;45483;15-11-2021;-0.001721
14542;02079K10;GOOG;45483;16-11-2021;-0.002089
14542;02079K10;GOOG;45483;17-11-2021;-0.000094
14542;02079K10;GOOG;45483;18-11-2021;0.011049
14542;02079K10;GOOG;45483;19-11-2021;-0.00502
14542;02079K10;GOOG;45483;22-11-2021;-0.019166
14542;02079K10;GOOG;45483;23-11-2021;-0.002186
14542;02079K10;GOOG;45483;24-11-2021;-0.000269
14542;02079K10;GOOG;45483;26-11-2021;-0.02666
14542;02079K10;GOOG;45483;29-11-2021;0.023164
14542;02079K10;GOOG;45483;30-11-2021;-0.025063
14542;02079K10;GOOG;45483;1-12-2021;-0.005855
14542;02079K10;GOOG;45483;2-12-2021;0.015242
14542;02079K10;GOOG;45483;3-12-2021;-0.008736
14542;02079K10;GOOG;45483;6-12-2021;0.008953
14542;02079K10;GOOG;45483;7-12-2021;0.029486
14542;02079K10;GOOG;45483;8-12-2021;0.00462
14542;02079K10;GOOG;45483;9-12-2021;-0.004132
14542;02079K10;GOOG;45483;10-12-2021;0.003842
14542;02079K10;GOOG;45483;13-12-2021;-0.013254
14542;02079K10;GOOG;45483;14-12-2021;-0.01182
14542;02079K10;GOOG;45483;15-12-2021;0.016541
14542;02079K10;GOOG;45483;16-12-2021;-0.017168
14542;02079K10;GOOG;45483;17-12-2021;-0.014054
14542;02079K10;GOOG;45483;20-12-2021;-0.002812
14542;02079K10;GOOG;45483;21-12-2021;0.012774
14542;02079K10;GOOG;45483;22-12-2021;0.018919
14542;02079K10;GOOG;45483;23-12-2021;0.001317
14542;02079K10;GOOG;45483;27-12-2021;0.006263
14542;02079K10;GOOG;45483;28-12-2021;-0.010914
14542;02079K10;GOOG;45483;29-12-2021;0.000386
14542;02079K10;GOOG;45483;30-12-2021;-0.003427
14542;02079K10;GOOG;45483;31-12-2021;-0.009061
14542;02079K10;GOOG;45483;3-1-2022;0.00273
14542;02079K10;GOOG;45483;4-1-2022;-0.004536
14542;02079K10;GOOG;45483;5-1-2022;-0.04683
14542;02079K10;GOOG;45483;6-1-2022;-0.000745
14542;02079K10;GOOG;45483;7-1-2022;-0.003973
14542;02079K10;GOOG;45483;10-1-2022;0.011456
14542;02079K10;GOOG;45483;11-1-2022;0.010417
14542;02079K10;GOOG;45483;12-1-2022;0.011645
14542;02079K10;GOOG;45483;13-1-2022;-0.017769
14542;02079K10;GOOG;45483;14-1-2022;0.004711
14542;02079K10;GOOG;45483;18-1-2022;-0.02501
14542;02079K10;GOOG;45483;19-1-2022;-0.004685
14542;02079K10;GOOG;45483;20-1-2022;-0.015816
14542;02079K10;GOOG;45483;21-1-2022;-0.025576
14542;02079K10;GOOG;45483;24-1-2022;0.002152
14542;02079K10;GOOG;45483;25-1-2022;-0.027893
14542;02079K10;GOOG;45483;26-1-2022;0.019762
14542;02079K10;GOOG;45483;27-1-2022;-0.000921
14542;02079K10;GOOG;45483;28-1-2022;0.032284
14542;02079K10;GOOG;45483;31-1-2022;0.018073
14542;02079K10;GOOG;45483;1-2-2022;0.016065
14542;02079K10;GOOG;45483;2-2-2022;0.073674
14542;02079K10;GOOG;45483;3-2-2022;-0.036383
14542;02079K10;GOOG;45483;4-2-2022;0.002562
14542;02079K10;GOOG;45483;7-2-2022;-0.028514
14542;02079K10;GOOG;45483;8-2-2022;0.001979
14542;02079K10;GOOG;45483;9-2-2022;0.01609
14542;02079K10;GOOG;45483;10-2-2022;-0.020152
14542;02079K10;GOOG;45483;11-2-2022;-0.032269
14542;02079K10;GOOG;45483;14-2-2022;0.008723
14542;02079K10;GOOG;45483;15-2-2022;0.008319
14542;02079K10;GOOG;45483;16-2-2022;0.007784
14542;02079K10;GOOG;45483;17-2-2022;-0.037669
14542;02079K10;GOOG;45483;18-2-2022;-0.013914
14542;02079K10;GOOG;45483;22-2-2022;-0.008163
14542;02079K10;GOOG;45483;23-2-2022;-0.014045
14542;02079K10;GOOG;45483;24-2-2022;0.039883
14542;02079K10;GOOG;45483;25-2-2022;0.013914
14542;02079K10;GOOG;45483;28-2-2022;0.002762
14542;02079K10;GOOG;45483;1-3-2022;-0.00536
14542;02079K10;GOOG;45483;2-3-2022;0.004349
14542;02079K10;GOOG;45483;3-3-2022;-0.003291
14542;02079K10;GOOG;45483;4-3-2022;-0.016276
14542;02079K10;GOOG;45483;7-3-2022;-0.04282
14542;02079K10;GOOG;45483;8-3-2022;0.006437
14542;02079K10;GOOG;45483;9-3-2022;0.051757
14542;02079K10;GOOG;45483;10-3-2022;-0.008845
14542;02079K10;GOOG;45483;11-3-2022;-0.01663
14542;02079K10;GOOG;45483;14-3-2022;-0.028622
14542;02079K10;GOOG;45483;15-3-2022;0.023035
14542;02079K10;GOOG;45483;16-3-2022;0.031081
14542;02079K10;GOOG;45483;17-3-2022;0.006807
14542;02079K10;GOOG;45483;18-3-2022;0.016352
14542;02079K10;GOOG;45483;21-3-2022;-0.002361
14542;02079K10;GOOG;45483;22-3-2022;0.027836
14542;02079K10;GOOG;45483;23-3-2022;-0.012646
14542;02079K10;GOOG;45483;24-3-2022;0.020277
14542;02079K10;GOOG;45483;25-3-2022;0.001483
14542;02079K10;GOOG;45483;28-3-2022;0.003028
14542;02079K10;GOOG;45483;29-3-2022;0.009158
14542;02079K10;GOOG;45483;30-3-2022;-0.004227
14542;02079K10;GOOG;45483;31-3-2022;-0.020996
14542;02079K10;GOOG;45483;1-4-2022;0.007522
14542;02079K10;GOOG;45483;4-4-2022;0.020913
14542;02079K10;GOOG;45483;5-4-2022;-0.017958
14542;02079K10;GOOG;45483;6-4-2022;-0.027555
14542;02079K10;GOOG;45483;7-4-2022;-0.005183
14542;02079K10;GOOG;45483;8-4-2022;-0.017986
14542;02079K10;GOOG;45483;11-4-2022;-0.031445
14542;02079K10;GOOG;45483;12-4-2022;-0.010956
14542;02079K10;GOOG;45483;13-4-2022;0.01489
14542;02079K10;GOOG;45483;14-4-2022;-0.02328
14542;02079K10;GOOG;45483;18-4-2022;0.005564
14542;02079K10;GOOG;45483;19-4-2022;0.020084
14542;02079K10;GOOG;45483;20-4-2022;-0.017509
14542;02079K10;GOOG;45483;21-4-2022;-0.025794
14542;02079K10;GOOG;45483;22-4-2022;-0.042609
14542;02079K10;GOOG;45483;25-4-2022;0.030398
14542;02079K10;GOOG;45483;26-4-2022;-0.030377
14542;02079K10;GOOG;45483;27-4-2022;-0.037534
14542;02079K10;GOOG;45483;28-4-2022;0.038176
14542;02079K10;GOOG;45483;29-4-2022;-0.037224
14542;02079K10;GOOG;45483;2-5-2022;0.019053
14542;02079K10;GOOG;45483;3-5-2022;0.008301
14542;02079K10;GOOG;45483;4-5-2022;0.037632
14542;02079K10;GOOG;45483;5-5-2022;-0.04755
14542;02079K10;GOOG;45483;6-5-2022;-0.009306
14542;02079K10;GOOG;45483;9-5-2022;-0.022272
14542;02079K10;GOOG;45483;10-5-2022;0.013269
14542;02079K10;GOOG;45483;11-5-2022;-0.005441
14542;02079K10;GOOG;45483;12-5-2022;-0.00702
14542;02079K10;GOOG;45483;13-5-2022;0.029644
14542;02079K10;GOOG;45483;16-5-2022;-0.014788
14542;02079K10;GOOG;45483;17-5-2022;0.01663
14542;02079K10;GOOG;45483;18-5-2022;-0.03685
14542;02079K10;GOOG;45483;19-5-2022;-0.014729
14542;02079K10;GOOG;45483;20-5-2022;-0.012935
14542;02079K10;GOOG;45483;23-5-2022;0.02153
14542;02079K10;GOOG;45483;24-5-2022;-0.051408
14542;02079K10;GOOG;45483;25-5-2022;-0.000817
14542;02079K10;GOOG;45483;26-5-2022;0.02321
14542;02079K10;GOOG;45483;27-5-2022;0.04158
14542;02079K10;GOOG;45483;31-5-2022;0.010993
14542;02079K10;GOOG;45483;1-6-2022;0.000859
14542;02079K10;GOOG;45483;2-6-2022;0.03162
14542;02079K10;GOOG;45483;3-6-2022;-0.027024
14542;02079K10;GOOG;45483;6-6-2022;0.021355
14542;02079K10;GOOG;45483;7-6-2022;0.001872
14542;02079K10;GOOG;45483;8-6-2022;0.000073
14542;02079K10;GOOG;45483;9-6-2022;-0.019789
14542;02079K10;GOOG;45483;10-6-2022;-0.030374
14542;02079K10;GOOG;45483;13-6-2022;-0.040843
14542;02079K10;GOOG;45483;14-6-2022;0.002971
14542;02079K10;GOOG;45483;15-6-2022;0.02982
14542;02079K10;GOOG;45483;16-6-2022;-0.034011
14542;02079K10;GOOG;45483;17-6-2022;0.01153
14542;02079K10;GOOG;45483;21-6-2022;0.038469
14542;02079K10;GOOG;45483;22-6-2022;0.00017
14542;02079K10;GOOG;45483;23-6-2022;0.005806
14542;02079K10;GOOG;45483;24-6-2022;0.051946
14542;02079K10;GOOG;45483;27-6-2022;-0.016159
14542;02079K10;GOOG;45483;28-6-2022;-0.034736
14542;02079K10;GOOG;45483;29-6-2022;-0.002798
14542;02079K10;GOOG;45483;30-6-2022;-0.025691
14542;02079K10;GOOG;45483;1-7-2022;-0.002665
14542;02079K10;GOOG;45483;5-7-2022;0.044059
14542;02079K10;GOOG;45483;6-7-2022;0.011648
14542;02079K10;GOOG;45483;7-7-2022;0.035521
14542;02079K10;GOOG;45483;8-7-2022;0.007229
14542;02079K10;GOOG;45483;11-7-2022;-0.030341
14542;02079K10;GOOG;45483;12-7-2022;-0.014358
14542;02079K10;GOOG;45483;13-7-2022;-0.023183
14542;02079K10;GOOG;45483;14-7-2022;-0.006659
14542;02079K10;GOOG;45483;15-7-2022;0.011908
14542;02079K10;GOOG;45483;18-7-2022;-0.025335
14542;02079K10;GOOG;45483;19-7-2022;0.042853
14542;02079K10;GOOG;45483;20-7-2022;0.000698
14542;02079K10;GOOG;45483;21-7-2022;0.002964
14542;02079K10;GOOG;45483;22-7-2022;-0.058067
14542;02079K10;GOOG;45483;25-7-2022;-0.001384
14542;02079K10;GOOG;45483;26-7-2022;-0.025598
14542;02079K10;GOOG;45483;27-7-2022;0.07739
14542;02079K10;GOOG;45483;28-7-2022;0.008715
14542;02079K10;GOOG;45483;29-7-2022;0.01789
14542;02079K10;GOOG;45483;1-8-2022;-0.009945
14542;02079K10;GOOG;45483;2-8-2022;0.003637
14542;02079K10;GOOG;45483;3-8-2022;0.024849
14542;02079K10;GOOG;45483;4-8-2022;0.000758
14542;02079K10;GOOG;45483;5-8-2022;-0.005468
14542;02079K10;GOOG;45483;8-8-2022;-0.000677
14542;02079K10;GOOG;45483;9-8-2022;-0.005417
14542;02079K10;GOOG;45483;10-8-2022;0.026809
14542;02079K10;GOOG;45483;11-8-2022;-0.006879
14542;02079K10;GOOG;45483;12-8-2022;0.023619
14542;02079K10;GOOG;45483;15-8-2022;0.001875
14542;02079K10;GOOG;45483;16-8-2022;-0.003011
14542;02079K10;GOOG;45483;17-8-2022;-0.017876
14542;02079K10;GOOG;45483;18-8-2022;0.004488
14542;02079K10;GOOG;45483;19-8-2022;-0.022671
14542;02079K10;GOOG;45483;22-8-2022;-0.025821
14542;02079K10;GOOG;45483;23-8-2022;-0.002607
14542;02079K10;GOOG;45483;24-8-2022;-0.00061
14542;02079K10;GOOG;45483;25-8-2022;0.026155
14542;02079K10;GOOG;45483;26-8-2022;-0.054376
14542;02079K10;GOOG;45483;29-8-2022;-0.008625
14542;02079K10;GOOG;45483;30-8-2022;-0.003897
14542;02079K10;GOOG;45483;31-8-2022;-0.006915
14542;02079K10;GOOG;45483;1-9-2022;0.012826
14542;02079K10;GOOG;45483;2-9-2022;-0.016915
14542;02079K10;GOOG;45483;6-9-2022;-0.011042
14542;02079K10;GOOG;45483;7-9-2022;0.027912
14542;02079K10;GOOG;45483;8-9-2022;-0.009594
14542;02079K10;GOOG;45483;9-9-2022;0.021568
14542;02079K10;GOOG;45483;12-9-2022;0.000805
14542;02079K10;GOOG;45483;13-9-2022;-0.058639
14542;02079K10;GOOG;45483;14-9-2022;0.005318
14542;02079K10;GOOG;45483;15-9-2022;-0.018608
14542;02079K10;GOOG;45483;16-9-2022;-0.002599
14542;02079K10;GOOG;45483;19-9-2022;0.002123
14542;02079K10;GOOG;45483;20-9-2022;-0.019451
14542;02079K10;GOOG;45483;21-9-2022;-0.017873
14542;02079K10;GOOG;45483;22-9-2022;0.005599
14542;02079K10;GOOG;45483;23-9-2022;-0.013921
14542;02079K10;GOOG;45483;26-9-2022;-0.00363
14542;02079K10;GOOG;45483;27-9-2022;-0.007287
